Video_Bitrate,Video_Width(Pixels),Audio_Bitrate,Video_Height(Pixels),Overall_bitrate,Video_Matrix_coefficients,Codec_ID,file_name,Format_profile,Writing_application,Movie_name,Video_ID,Video_Format_profile,Video_Format_settings,Video_Title,Video_Color_range,Video_Color_primaries,Video_Transfer_characteristics,Audio_ID,Audio_Title,Audio_Alternate_group,BOX_Sequence,label_folder
1217,640,256,360,1477,6,mp42 isom mp42 ,Android_Discord1.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1203,640,256,360,1463,6,mp42 isom mp42 ,Android_Discord10.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1203,640,256,360,1462,6,mp42 isom mp42 ,Android_Discord11.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1201,640,256,360,1462,6,mp42 isom mp42 ,Android_Discord12.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1209,640,256,360,1469,6,mp42 isom mp42 ,Android_Discord13.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1215,640,256,360,1475,6,mp42 isom mp42 ,Android_Discord14.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1210,640,256,360,1470,6,mp42 isom mp42 ,Android_Discord15.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1210,640,256,360,1468,6,mp42 isom mp42 ,Android_Discord16.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1187,640,256,360,1448,6,mp42 isom mp42 ,Android_Discord17.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1216,640,256,360,1476,6,mp42 isom mp42 ,Android_Discord18.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1175,640,256,360,1432,6,mp42 isom mp42 ,Android_Discord19.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1220,640,256,360,1479,6,mp42 isom mp42 ,Android_Discord2.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1207,640,256,360,1467,6,mp42 isom mp42 ,Android_Discord20.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1212,640,256,360,1471,6,mp42 isom mp42 ,Android_Discord21.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1210,640,256,360,1469,6,mp42 isom mp42 ,Android_Discord22.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1207,640,256,360,1466,6,mp42 isom mp42 ,Android_Discord3.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1218,640,256,360,1477,6,mp42 isom mp42 ,Android_Discord4.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1223,640,256,360,1482,6,mp42 isom mp42 ,Android_Discord5.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1205,640,256,360,1464,6,mp42 isom mp42 ,Android_Discord6.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1221,640,256,360,1480,6,mp42 isom mp42 ,Android_Discord7.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1210,640,256,360,1470,6,mp42 isom mp42 ,Android_Discord8.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
1210,640,256,360,1471,6,mp42 isom mp42 ,Android_Discord9.mp4,Base Media Version 2,None,None,1,Baseline L3.0,1 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,0,ftyp mdat moov,Discord
544,368,64,640,618,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)1.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
1571,640,65,368,1645,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)10.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
566,640,64,368,639,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)11.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
1156,368,65,640,1231,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)12.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
1039,368,65,640,1115,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)13.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
1262,368,65,640,1337,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)14.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
1126,640,65,368,1201,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)15.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
579,368,65,640,655,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)16.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
406,368,65,640,481,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)17.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
1019,640,65,368,1095,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)18.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
513,368,65,640,587,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)19.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
220,640,65,368,294,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)2.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
852,368,65,640,927,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)20.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
252,368,65,640,329,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)21.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
374,640,65,368,448,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)22.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
474,368,64,640,548,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)3.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
372,640,65,368,447,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)4.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
364,368,65,640,438,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)5.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
873,368,64,640,946,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)6.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
841,368,65,640,916,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)7.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
743,368,64,640,816,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)8.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
522,640,65,368,597,5,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger(new)9.mp4,Base Media,Lavf60.3.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandle,0,5,6,2,SoundHandle,1,ftyp moov free mdat,Facebook Messenger
488,368,64,640,562,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger1.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
1763,640,65,368,1837,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger10.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
554,640,64,368,628,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger11.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
1195,368,65,640,1270,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger12.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
1139,368,65,640,1215,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger13.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
1441,368,65,640,1516,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger14.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
1138,640,65,368,1214,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger15.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
526,368,65,640,602,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger16.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
350,368,65,640,425,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger17.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
930,640,65,368,1006,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger18.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
478,368,65,640,552,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger19.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
197,640,65,368,271,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger2.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
815,368,65,640,890,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger20.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
229,368,65,640,306,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger21.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
341,640,65,368,415,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger22.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
441,368,64,640,515,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger3.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
339,640,65,368,414,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger4.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
323,368,65,640,398,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger5.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
849,368,64,640,922,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger6.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
802,368,65,640,877,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger7.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
716,368,64,640,790,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger8.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
496,640,65,368,570,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger9.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
622,368,65,656,698,6,isom isom iso2 avc1 mp41 ,"Android_FacebookMessenger_option_draw,sticker16.mp4",Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
609,640,65,368,684,6,isom isom iso2 avc1 mp41 ,"Android_FacebookMessenger_option_draw,text9.mp4",Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
279,368,67,656,359,6,isom isom iso2 avc1 mp41 ,"Android_FacebookMessenger_option_draw,trim21.mp4",Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
610,368,64,656,684,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw1.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
2085,640,65,368,2159,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw10.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
648,640,64,368,722,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw11.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
1199,368,65,656,1274,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw12.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
1246,368,65,656,1322,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw13.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
1496,368,65,656,1571,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw14.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
1227,640,65,368,1303,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw15.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
657,368,65,656,733,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw16.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
431,368,65,656,506,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw17.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
971,640,65,368,1047,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw18.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
527,368,65,656,601,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw19.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
915,368,65,656,991,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw20.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
306,368,65,656,383,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw21.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
436,640,65,368,510,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw22.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
386,640,65,368,462,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw4.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
399,368,65,656,474,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw5.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
973,368,64,656,1046,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_draw6.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
472,368,-1,656,475,6,isom isom iso2 avc1 mp41 ,"Android_FacebookMessenger_option_mute,trim3.mp4",Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,-1,None,-1,ftyp moov free mdat,Facebook Messenger
1137,640,-1,368,1141,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_mute15.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,-1,None,-1,ftyp moov free mdat,Facebook Messenger
478,368,-1,640,481,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_mute19.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,-1,None,-1,ftyp moov free mdat,Facebook Messenger
229,368,-1,640,233,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_mute21.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,-1,None,-1,ftyp moov free mdat,Facebook Messenger
324,368,-1,640,327,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_mute5.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,-1,None,-1,ftyp moov free mdat,Facebook Messenger
1060,640,65,368,1136,6,isom isom iso2 avc1 mp41 ,"Android_FacebookMessenger_option_sticker,text15.mp4",Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
816,368,65,656,891,6,isom isom iso2 avc1 mp41 ,"Android_FacebookMessenger_option_sticker,text7.mp4",Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
566,640,65,368,640,6,isom isom iso2 avc1 mp41 ,"Android_FacebookMessenger_option_sticker,trim11.mp4",Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
1066,368,65,656,1141,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_sticker12.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
1090,368,65,656,1166,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_sticker13.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
1363,368,65,656,1438,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_sticker14.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
376,368,65,656,451,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_sticker17.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
873,640,65,368,949,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_sticker18.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
485,368,65,656,559,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_sticker19.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
249,640,65,368,323,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_sticker2.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
801,368,65,656,877,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_sticker20.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
365,640,65,368,439,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_sticker22.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
285,640,65,368,361,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_sticker4.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
684,368,64,656,757,6,isom isom iso2 avc1 mp41 ,Android_FacebookMessenger_option_sticker8.mp4,Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
511,368,64,656,584,6,isom isom iso2 avc1 mp41 ,"Android_FacebookMessenger_option_text,sticker1.mp4",Base Media,Lavf59.27.100,None,1,Main L3.0,CABAC 4 Ref Frames,VideoHandler,0,5,6,2,SoundHandler,1,ftyp moov free mdat,Facebook Messenger
